,98385XAM8 Corp,341081EY9 Corp,70213HAA6 Corp,002819AC4 Corp,742718DF3 Corp
2021-09-22 00:00:00,2.953,13.679,13.679,13.679,13.679
2021-09-23 00:00:00,3.054,13.593,13.593,13.593,13.593
2021-09-24 00:00:00,3.084,13.53,13.53,13.53,13.53
2021-09-27 00:00:00,3.093,13.295,13.295,13.295,13.295
2021-09-28 00:00:00,3.182,12.767,12.767,12.767,12.767
2021-09-29 00:00:00,3.16,12.77,12.77,12.77,12.77
2021-09-30 00:00:00,3.151,12.782,12.782,12.782,12.782
2021-10-01 00:00:00,3.143,12.624,12.624,12.624,12.624
2021-10-04 00:00:00,3.162,12.471,12.471,12.471,12.471
2021-10-05 00:00:00,3.195,12.186,12.186,12.186,12.186
2021-10-06 00:00:00,3.175,12.379,12.379,12.379,12.379
2021-10-07 00:00:00,3.158,12.384,12.384,12.384,12.384
2021-10-08 00:00:00,3.263,12.346,12.346,12.346,12.346
2021-10-12 00:00:00,3.219,12.338,12.338,12.338,12.338
2021-10-13 00:00:00,3.135,12.446,12.446,12.446,12.446
2021-10-14 00:00:00,3.113,12.552,12.552,12.552,12.552
2021-10-15 00:00:00,3.064,12.288,12.288,12.288,12.288
2021-10-18 00:00:00,3.142,12.258,12.258,12.258,12.258
2021-10-19 00:00:00,3.182,12.156,12.156,12.156,12.156
2021-10-20 00:00:00,3.213,12.109,12.109,12.109,12.109
2021-10-21 00:00:00,3.25,12.067,12.067,12.067,12.067
2021-10-22 00:00:00,3.18,12.199,12.199,12.199,12.199
2021-10-25 00:00:00,3.193,12.153,12.153,12.153,12.153
2021-10-26 00:00:00,3.109,12.066,12.066,12.066,12.066
2021-10-27 00:00:00,3.062,12.129,12.129,12.129,12.129
2021-10-28 00:00:00,3.077,12.469,12.469,12.469,12.469
2021-10-29 00:00:00,3.087,12.631,12.631,12.631,12.631
2021-11-01 00:00:00,3.138,12.473,12.473,12.473,12.473
2021-11-02 00:00:00,3.12,12.701,12.701,12.701,12.701
2021-11-03 00:00:00,3.143,12.961,12.961,12.961,12.961
2021-11-04 00:00:00,3.079,12.947,12.947,12.947,12.947
2021-11-05 00:00:00,3.052,12.802,12.802,12.802,12.802
2021-11-08 00:00:00,3.062,12.606,12.606,12.606,12.606
2021-11-09 00:00:00,2.987,12.771,12.771,12.771,12.771
2021-11-10 00:00:00,3.093,12.888,12.888,12.888,12.888
2021-11-12 00:00:00,3.07,13.319,13.319,13.319,13.319
2021-11-15 00:00:00,3.12,13.508,13.508,13.508,13.508
2021-11-16 00:00:00,3.187,13.509,13.509,13.509,13.509
2021-11-17 00:00:00,3.176,13.7,13.7,13.7,13.7
2021-11-18 00:00:00,3.156,13.723,13.723,13.723,13.723
2021-11-19 00:00:00,3.12,13.827,13.827,13.827,13.827
2021-11-22 00:00:00,3.186,13.766,13.766,13.766,13.766
2021-11-23 00:00:00,3.234,13.795,13.795,13.795,13.795
2021-11-24 00:00:00,3.22,13.816,13.816,13.816,13.816
2021-11-26 00:00:00,3.087,14.659,14.659,14.659,14.659
2021-11-29 00:00:00,3.146,14.323,14.323,14.323,14.323
2021-11-30 00:00:00,3.155,15.029,15.029,15.029,15.029
2021-12-01 00:00:00,3.107,14.664,14.664,14.664,14.664
2021-12-02 00:00:00,3.11,14.907,14.907,14.907,14.907
2021-12-03 00:00:00,3.07,14.616,14.616,14.616,14.616
2021-12-06 00:00:00,3.15,14.544,14.544,14.544,14.544
2021-12-07 00:00:00,3.16,13.728,13.728,13.728,13.728
2021-12-08 00:00:00,3.189,13.683,13.683,13.683,13.683
2021-12-09 00:00:00,3.19,13.766,13.766,13.766,13.766
2021-12-10 00:00:00,3.161,13.711,13.711,13.711,13.711
2021-12-13 00:00:00,3.101,13.864,13.864,13.864,13.864
2021-12-14 00:00:00,3.088,14.134,14.134,14.134,14.134
2021-12-15 00:00:00,3.139,14.285,14.285,14.285,14.285
2021-12-16 00:00:00,3.117,13.993,13.993,13.993,13.993
2021-12-17 00:00:00,3.072,14.085,14.085,14.085,14.085
2021-12-20 00:00:00,3.115,14.463,14.463,14.463,14.463
2021-12-21 00:00:00,3.057,14.414,14.414,14.414,14.414
2021-12-22 00:00:00,3.088,14.022,14.022,14.022,14.022
2021-12-23 00:00:00,3.122,14.095,14.095,14.095,14.095
2021-12-27 00:00:00,3.103,13.955,13.955,13.955,13.955
2021-12-28 00:00:00,3.108,13.86,13.86,13.86,13.86
2021-12-29 00:00:00,3.175,13.86,13.86,13.86,13.86
2021-12-30 00:00:00,3.13,13.801,13.801,13.801,13.801
2021-12-31 00:00:00,3.12,13.997,13.997,13.997,13.997
2022-01-03 00:00:00,3.222,13.59,13.59,13.59,13.59
2022-01-04 00:00:00,3.251,13.334,13.334,13.334,13.334
2022-01-05 00:00:00,3.257,12.963,12.963,12.963,12.963
2022-01-06 00:00:00,3.283,12.99,12.99,12.99,12.99
2022-01-07 00:00:00,3.319,13.059,13.059,13.059,13.059
2022-01-10 00:00:00,3.328,13.174,13.174,13.174,13.174
2022-06-10 00:00:00,5.102,12.322,12.322,12.322,12.322
2022-06-13 00:00:00,5.343,12.892,12.892,12.892,12.892
2022-06-14 00:00:00,5.465,12.971,12.971,12.971,12.971
2022-06-15 00:00:00,5.237,12.978,12.978,12.978,12.978
2022-06-16 00:00:00,5.144,13.137,13.137,13.137,13.137
2022-06-17 00:00:00,5.182,13.307,13.307,13.307,13.307
2022-06-21 00:00:00,5.196,13.471,13.471,13.471,13.471
2022-06-22 00:00:00,5.103,13.623,13.623,13.623,13.623
2022-06-23 00:00:00,5.078,14.028,14.028,14.028,14.028
2022-06-24 00:00:00,5.118,13.996,13.996,13.996,13.996
2022-06-27 00:00:00,5.061,13.76,13.76,13.76,13.76
2022-06-28 00:00:00,5.042,13.931,13.931,13.931,13.931
2022-06-29 00:00:00,4.97,14.145,14.145,14.145,14.145
2022-06-30 00:00:00,4.902,14.669,14.669,14.669,14.669
2022-07-01 00:00:00,4.805,14.645,14.645,14.645,14.645
2022-07-05 00:00:00,4.727,15.139,15.139,15.139,15.139
2022-07-06 00:00:00,4.826,15.33,15.33,15.33,15.33
2022-07-07 00:00:00,4.894,14.966,14.966,14.966,14.966
2022-07-08 00:00:00,4.979,15.166,15.166,15.166,15.166
2022-07-11 00:00:00,4.893,15.405,15.405,15.405,15.405
2022-07-12 00:00:00,4.873,16.251,16.251,16.251,16.251
2022-07-13 00:00:00,4.837,17.211,17.211,17.211,17.211
2022-07-14 00:00:00,4.847,18.169,18.169,18.169,18.169
2022-07-25 00:00:00,4.708,18.394,18.394,18.394,18.394
2022-07-26 00:00:00,4.781,18.425,18.425,18.425,18.425
2022-07-27 00:00:00,4.824,17.845,17.845,17.845,17.845
2022-07-28 00:00:00,4.674,17.104,17.104,17.104,17.104
2022-07-29 00:00:00,4.642,16.621,16.621,16.621,16.621
2022-08-01 00:00:00,4.539,15.363,15.363,15.363,15.363
2022-08-02 00:00:00,4.704,13.708,13.708,13.708,13.708
2022-08-03 00:00:00,4.651,13.611,13.611,13.611,13.611
2022-08-04 00:00:00,4.641,13.863,13.863,13.863,13.863
2022-08-05 00:00:00,4.76,14.111,14.111,14.111,14.111
2022-08-08 00:00:00,4.66,14.258,14.258,14.258,14.258
2022-08-09 00:00:00,4.657,14.268,14.268,14.268,14.268
2022-08-10 00:00:00,4.717,14.19,14.19,14.19,14.19
2022-08-11 00:00:00,4.777,14.234,14.234,14.234,14.234
2022-08-12 00:00:00,4.716,14.009,14.009,14.009,14.009
2022-08-15 00:00:00,4.672,14.147,14.147,14.147,14.147
2022-08-16 00:00:00,4.686,14.166,14.166,14.166,14.166
2022-08-17 00:00:00,4.782,14.234,14.234,14.234,14.234
2022-08-18 00:00:00,4.753,14.298,14.298,14.298,14.298
2022-08-19 00:00:00,4.876,14.146,14.146,14.146,14.146
2022-08-22 00:00:00,4.93,14.269,14.269,14.269,14.269
2022-08-23 00:00:00,4.975,14.216,14.216,14.216,14.216
2022-08-24 00:00:00,5.037,14.258,14.258,14.258,14.258
2022-08-25 00:00:00,4.955,13.77,13.77,13.77,13.77
2022-08-26 00:00:00,4.95,13.773,13.773,13.773,13.773
2022-08-29 00:00:00,5.011,13.682,13.682,13.682,13.682
2022-08-30 00:00:00,5.025,14.16,14.16,14.16,14.16
2022-08-31 00:00:00,5.217,14.389,14.389,14.389,14.389
2022-09-01 00:00:00,5.284,14.462,14.462,14.462,14.462
2022-09-02 00:00:00,5.232,14.517,14.517,14.517,14.517
2022-09-06 00:00:00,5.383,14.479,14.479,14.479,14.479
2022-09-07 00:00:00,5.3,14.209,14.209,14.209,14.209
2022-09-08 00:00:00,5.353,14.02,14.02,14.02,14.02
2022-09-09 00:00:00,5.368,13.949,13.949,13.949,13.949
2022-09-12 00:00:00,5.418,13.818,13.818,13.818,13.818
2022-09-13 00:00:00,5.439,13.647,13.647,13.647,13.647
2022-09-14 00:00:00,5.437,13.547,13.547,13.547,13.547
2022-09-15 00:00:00,5.463,13.617,13.617,13.617,13.617
2022-09-16 00:00:00,5.53,13.833,13.833,13.833,13.833
2022-09-19 00:00:00,5.558,13.764,13.764,13.764,13.764
2022-09-20 00:00:00,5.624,14.132,14.132,14.132,14.132
2022-09-21 00:00:00,5.56,14.137,14.137,14.137,14.137
2022-09-22 00:00:00,5.711,14.77,14.77,14.77,14.77
2022-09-23 00:00:00,5.666,15.363,15.363,15.363,15.363
2022-09-26 00:00:00,5.844,15.845,15.845,15.845,15.845
2022-09-27 00:00:00,5.885,15.749,15.749,15.749,15.749
2022-09-28 00:00:00,5.768,15.806,15.806,15.806,15.806
2022-09-29 00:00:00,5.835,15.588,15.588,15.588,15.588
2022-09-30 00:00:00,5.877,15.527,15.527,15.527,15.527
2022-10-03 00:00:00,5.738,14.951,14.951,14.951,14.951
2022-10-04 00:00:00,5.724,14.364,14.364,14.364,14.364
2022-10-05 00:00:00,5.834,14.396,14.396,14.396,14.396
2022-10-06 00:00:00,5.887,14.462,14.462,14.462,14.462
2022-10-07 00:00:00,5.92,14.325,14.325,14.325,14.325
2022-10-11 00:00:00,6.035,14.32,14.32,14.32,14.32
2022-10-12 00:00:00,5.966,14.047,14.047,14.047,14.047
2022-10-13 00:00:00,5.956,13.885,13.885,13.885,13.885
2022-10-14 00:00:00,5.986,13.764,13.764,13.764,13.764
2022-10-17 00:00:00,5.984,13.681,13.681,13.681,13.681
2022-10-18 00:00:00,5.969,13.638,13.638,13.638,13.638
2022-10-19 00:00:00,6.061,13.635,13.635,13.635,13.635
2022-10-20 00:00:00,6.281,13.47,13.47,13.47,13.47
2022-10-21 00:00:00,6.194,13.476,13.476,13.476,13.476
2022-10-24 00:00:00,6.202,13.318,13.318,13.318,13.318
2022-10-25 00:00:00,5.987,13.202,13.202,13.202,13.202
2022-10-26 00:00:00,5.936,13.049,13.049,13.049,13.049
2022-10-27 00:00:00,5.847,12.808,12.808,12.808,12.808
2022-10-28 00:00:00,6.048,12.702,12.702,12.702,12.702
2022-10-31 00:00:00,6.021,12.723,12.723,12.723,12.723
2022-11-01 00:00:00,6.027,12.425,12.425,12.425,12.425
2022-11-02 00:00:00,6.049,12.556,12.556,12.556,12.556
2022-11-03 00:00:00,6.167,12.007,12.007,12.007,12.007
2022-11-04 00:00:00,6.177,11.985,11.985,11.985,11.985
2022-11-07 00:00:00,6.209,12,12,12,12
2022-11-08 00:00:00,6.13,12.007,12.007,12.007,12.007
2022-11-09 00:00:00,6.1,12,12,12,12
2022-11-10 00:00:00,5.664,11.96,11.96,11.96,11.96
2022-11-14 00:00:00,5.622,11.83,11.83,11.83,11.83
2022-11-15 00:00:00,5.614,11.638,11.638,11.638,11.638
2022-11-16 00:00:00,5.464,11.593,11.593,11.593,11.593
2022-11-17 00:00:00,5.633,11.732,11.732,11.732,11.732
2022-11-18 00:00:00,5.587,11.781,11.781,11.781,11.781
2022-11-21 00:00:00,5.582,12.097,12.097,12.097,12.097
2022-11-22 00:00:00,5.609,12.133,12.133,12.133,12.133
2022-11-23 00:00:00,5.541,12.128,12.128,12.128,12.128
2022-11-25 00:00:00,5.537,12.071,12.071,12.071,12.071
2022-11-28 00:00:00,5.534,12.338,12.338,12.338,12.338
2022-11-29 00:00:00,5.585,12.404,12.404,12.404,12.404
2022-11-30 00:00:00,5.275,12.243,12.243,12.243,12.243
2022-12-01 00:00:00,5,11.778,11.778,11.778,11.778
2022-12-02 00:00:00,4.982,11.844,11.844,11.844,11.844
2022-12-05 00:00:00,5.064,11.978,11.978,11.978,11.978
2022-12-06 00:00:00,5.01,12.139,12.139,12.139,12.139
2022-12-07 00:00:00,4.99,12.347,12.347,12.347,12.347
2022-12-08 00:00:00,5.035,12.178,12.178,12.178,12.178
2022-12-09 00:00:00,5.153,12.232,12.232,12.232,12.232
2022-12-12 00:00:00,5.171,12.324,12.324,12.324,12.324
2022-12-13 00:00:00,5.081,12.25,12.25,12.25,12.25
2022-12-14 00:00:00,5.062,12.209,12.209,12.209,12.209
2022-12-15 00:00:00,5.034,12.203,12.203,12.203,12.203
2022-12-16 00:00:00,5.065,12.161,12.161,12.161,12.161
2022-12-19 00:00:00,5.148,12.34,12.34,12.34,12.34
2022-12-20 00:00:00,5.221,12.084,12.084,12.084,12.084
2022-12-21 00:00:00,5.219,11.996,11.996,11.996,11.996
2022-12-22 00:00:00,5.241,12.099,12.099,12.099,12.099
2022-12-23 00:00:00,5.306,12.095,12.095,12.095,12.095
2022-12-27 00:00:00,5.381,11.96,11.96,11.96,11.96
2022-12-28 00:00:00,5.434,12.076,12.076,12.076,12.076
2022-12-29 00:00:00,5.365,12.095,12.095,12.095,12.095
2022-12-30 00:00:00,5.416,12.099,12.099,12.099,12.099
2023-01-03 00:00:00,5.272,12.017,12.017,12.017,12.017
2023-01-04 00:00:00,5.234,11.995,11.995,11.995,11.995
2023-01-05 00:00:00,5.253,11.777,11.777,11.777,11.777
2023-01-06 00:00:00,5.23,11.681,11.681,11.681,11.681
2023-01-30 00:00:00,5.097,11.012,11.012,11.012,11.012
2023-01-31 00:00:00,5.06,10.705,10.705,10.705,10.705
2023-02-01 00:00:00,4.993,10.468,10.468,10.468,10.468
2023-02-02 00:00:00,4.975,10.512,10.512,10.512,10.512
2023-02-03 00:00:00,5.087,10.437,10.437,10.437,10.437
2023-02-06 00:00:00,5.139,10.453,10.453,10.453,10.453
2023-02-07 00:00:00,5.16,10.485,10.485,10.485,10.485
2023-02-08 00:00:00,5.1,10.43,10.43,10.43,10.43
2023-02-09 00:00:00,5.151,10.35,10.35,10.35,10.35
2023-02-10 00:00:00,5.211,10.385,10.385,10.385,10.385
2023-02-13 00:00:00,5.249,10.492,10.492,10.492,10.492
2023-02-14 00:00:00,5.269,10.392,10.392,10.392,10.392
2023-02-15 00:00:00,5.327,10.447,10.447,10.447,10.447
2023-02-16 00:00:00,5.39,10.537,10.537,10.537,10.537
2023-02-17 00:00:00,5.344,10.58,10.58,10.58,10.58
2023-02-21 00:00:00,5.316,10.768,10.768,10.768,10.768
2023-02-22 00:00:00,5.279,11.048,11.048,11.048,11.048
2023-02-23 00:00:00,5.243,11.099,11.099,11.099,11.099
2023-02-24 00:00:00,5.317,11.087,11.087,11.087,11.087
2023-02-27 00:00:00,5.297,11.075,11.075,11.075,11.075
2023-02-28 00:00:00,5.306,11.118,11.118,11.118,11.118
2023-03-01 00:00:00,5.361,10.925,10.925,10.925,10.925
2023-03-02 00:00:00,5.344,10.839,10.839,10.839,10.839
2023-03-03 00:00:00,5.376,10.748,10.748,10.748,10.748
2023-03-06 00:00:00,5.376,10.608,10.608,10.608,10.608
2023-03-07 00:00:00,5.373,10.722,10.722,10.722,10.722
2023-03-08 00:00:00,5.386,10.672,10.672,10.672,10.672
2023-03-09 00:00:00,5.31,10.733,10.733,10.733,10.733
2023-03-10 00:00:00,5.106,10.888,10.888,10.888,10.888
2023-03-13 00:00:00,5.032,11.057,11.057,11.057,11.057
2023-03-14 00:00:00,5.135,11.145,11.145,11.145,11.145
2023-03-15 00:00:00,4.997,11.253,11.253,11.253,11.253
2023-03-16 00:00:00,5.076,11.297,11.297,11.297,11.297
2023-03-17 00:00:00,4.953,11.426,11.426,11.426,11.426
2023-03-20 00:00:00,5.003,11.592,11.592,11.592,11.592
2023-03-21 00:00:00,5.114,11.4,11.4,11.4,11.4
2023-03-22 00:00:00,4.96,11.391,11.391,11.391,11.391
2023-03-23 00:00:00,4.928,11.514,11.514,11.514,11.514
2023-03-24 00:00:00,4.876,11.641,11.641,11.641,11.641
2023-03-27 00:00:00,5.074,11.571,11.571,11.571,11.571
2023-03-28 00:00:00,5.102,11.48,11.48,11.48,11.48
2023-03-29 00:00:00,5.11,11.338,11.338,11.338,11.338
2023-03-30 00:00:00,5.123,11.148,11.148,11.148,11.148
2023-03-31 00:00:00,5.041,11.028,11.028,11.028,11.028
2023-04-03 00:00:00,4.996,11.011,11.011,11.011,11.011
2023-04-04 00:00:00,4.943,10.856,10.856,10.856,10.856
2023-04-05 00:00:00,4.917,10.797,10.797,10.797,10.797
2023-04-06 00:00:00,4.909,10.814,10.814,10.814,10.814
2023-04-07 00:00:00,5.006,10.924,10.924,10.924,10.924
2023-04-10 00:00:00,5.013,10.906,10.906,10.906,10.906
2023-04-11 00:00:00,5.012,10.83,10.83,10.83,10.83
2023-04-12 00:00:00,4.947,10.876,10.876,10.876,10.876
2023-04-13 00:00:00,5.016,10.789,10.789,10.789,10.789
2023-04-14 00:00:00,5.09,10.743,10.743,10.743,10.743
2023-04-17 00:00:00,5.235,10.698,10.698,10.698,10.698
2023-04-18 00:00:00,5.225,10.687,10.687,10.687,10.687
2023-04-19 00:00:00,5.232,10.762,10.762,10.762,10.762
2023-04-20 00:00:00,5.165,10.794,10.794,10.794,10.794
2023-04-21 00:00:00,5.197,10.91,10.91,10.91,10.91
2023-04-24 00:00:00,5.121,10.951,10.951,10.951,10.951
2023-04-25 00:00:00,5.033,11.083,11.083,11.083,11.083
2023-04-26 00:00:00,5.087,11.145,11.145,11.145,11.145
2023-04-27 00:00:00,5.089,11.289,11.289,11.289,11.289
2023-04-28 00:00:00,5.008,11.276,11.276,11.276,11.276
2023-05-01 00:00:00,5.192,11.242,11.242,11.242,11.242
2023-05-02 00:00:00,5.074,11.133,11.133,11.133,11.133
2023-05-03 00:00:00,4.934,11.335,11.335,11.335,11.335
2023-05-04 00:00:00,4.967,11.269,11.269,11.269,11.269
2023-05-05 00:00:00,5.01,11.153,11.153,11.153,11.153
2023-05-08 00:00:00,5.075,11.109,11.109,11.109,11.109
2023-05-09 00:00:00,5.046,11.255,11.255,11.255,11.255
2023-05-10 00:00:00,4.976,11.217,11.217,11.217,11.217
2023-05-11 00:00:00,4.906,11.171,11.171,11.171,11.171
2023-05-12 00:00:00,5.038,11.321,11.321,11.321,11.321
2023-05-15 00:00:00,5.072,11.29,11.29,11.29,11.29
2023-05-16 00:00:00,5.104,11.285,11.285,11.285,11.285
2023-05-17 00:00:00,5.12,11.432,11.432,11.432,11.432
2023-05-18 00:00:00,5.201,11.47,11.47,11.47,11.47
2023-05-19 00:00:00,5.237,11.524,11.524,11.524,11.524
2023-05-22 00:00:00,5.285,11.494,11.494,11.494,11.494
2023-05-23 00:00:00,5.261,11.41,11.41,11.41,11.41
2023-05-24 00:00:00,5.38,11.405,11.405,11.405,11.405
2023-05-25 00:00:00,5.446,11.477,11.477,11.477,11.477
2023-05-26 00:00:00,5.435,11.433,11.433,11.433,11.433
2023-05-30 00:00:00,5.329,11.378,11.378,11.378,11.378
2023-05-31 00:00:00,5.266,11.37,11.37,11.37,11.37
2023-06-01 00:00:00,5.227,11.596,11.596,11.596,11.596
2023-06-02 00:00:00,5.253,11.426,11.426,11.426,11.426
2023-06-05 00:00:00,5.229,11.257,11.257,11.257,11.257
2023-06-06 00:00:00,5.192,11.15,11.15,11.15,11.15
2023-06-07 00:00:00,5.31,11.057,11.057,11.057,11.057
2023-06-08 00:00:00,5.249,11.156,11.156,11.156,11.156
2023-06-09 00:00:00,5.303,11.118,11.118,11.118,11.118
2023-06-12 00:00:00,5.296,11.241,11.241,11.241,11.241
2023-06-13 00:00:00,5.368,11.34,11.34,11.34,11.34
2023-06-14 00:00:00,5.345,11.436,11.436,11.436,11.436
2023-06-15 00:00:00,5.294,11.292,11.292,11.292,11.292
2023-06-16 00:00:00,5.302,11.316,11.316,11.316,11.316
2023-06-20 00:00:00,5.275,11.364,11.364,11.364,11.364
2023-06-21 00:00:00,5.246,11.351,11.351,11.351,11.351
2023-06-22 00:00:00,5.317,11.383,11.383,11.383,11.383
2023-06-23 00:00:00,5.259,11.396,11.396,11.396,11.396
2023-06-26 00:00:00,5.261,11.395,11.395,11.395,11.395
2023-06-27 00:00:00,5.29,11.369,11.369,11.369,11.369
2023-06-28 00:00:00,5.247,11.195,11.195,11.195,11.195
2023-06-29 00:00:00,5.377,11.109,11.109,11.109,11.109
2023-06-30 00:00:00,5.374,10.9,10.9,10.9,10.9
2023-07-03 00:00:00,5.393,10.716,10.716,10.716,10.716
2023-07-05 00:00:00,5.465,10.62,10.62,10.62,10.62
2023-07-06 00:00:00,5.566,10.635,10.635,10.635,10.635
2023-07-07 00:00:00,5.562,10.578,10.578,10.578,10.578
2023-07-10 00:00:00,5.465,10.439,10.439,10.439,10.439
2023-07-11 00:00:00,5.425,10.108,10.108,10.108,10.108
2023-07-12 00:00:00,5.364,10.033,10.033,10.033,10.033
2023-07-13 00:00:00,5.253,10.043,10.043,10.043,10.043
2023-07-14 00:00:00,5.316,10.117,10.117,10.117,10.117
2023-07-17 00:00:00,5.289,10.077,10.077,10.077,10.077
2023-07-18 00:00:00,5.265,9.792,9.792,9.792,9.792
2023-07-19 00:00:00,5.254,9.748,9.748,9.748,9.748
2023-07-20 00:00:00,5.35,9.814,9.814,9.814,9.814
2023-07-21 00:00:00,5.343,9.765,9.765,9.765,9.765
2023-07-24 00:00:00,5.387,9.661,9.661,9.661,9.661
2023-07-25 00:00:00,5.391,9.591,9.591,9.591,9.591
2023-07-26 00:00:00,5.382,9.574,9.574,9.574,9.574
2023-07-27 00:00:00,5.499,9.722,9.722,9.722,9.722
2023-07-28 00:00:00,5.458,9.69,9.69,9.69,9.69
2023-07-31 00:00:00,5.434,9.455,9.455,9.455,9.455
2023-08-01 00:00:00,5.497,9.381,9.381,9.381,9.381
2023-08-02 00:00:00,5.545,9.45,9.45,9.45,9.45
2023-08-03 00:00:00,5.658,9.475,9.475,9.475,9.475
2023-08-04 00:00:00,5.467,9.451,9.451,9.451,9.451
2023-08-07 00:00:00,5.512,9.392,9.392,9.392,9.392
2023-08-08 00:00:00,5.444,9.451,9.451,9.451,9.451
2023-08-09 00:00:00,5.431,9.493,9.493,9.493,9.493
2023-08-10 00:00:00,5.529,9.488,9.488,9.488,9.488
2023-08-11 00:00:00,5.565,9.441,9.441,9.441,9.441
2023-08-14 00:00:00,5.604,9.482,9.482,9.482,9.482
2023-08-15 00:00:00,5.622,9.469,9.469,9.469,9.469
2023-08-16 00:00:00,5.655,9.45,9.45,9.45,9.45
2023-08-17 00:00:00,5.692,9.499,9.499,9.499,9.499
2023-08-18 00:00:00,5.68,9.617,9.617,9.617,9.617
2023-08-21 00:00:00,5.807,9.657,9.657,9.657,9.657
2023-08-22 00:00:00,5.777,9.688,9.688,9.688,9.688
2023-08-30 00:00:00,5.542,9.722,9.722,9.722,9.722
2023-08-31 00:00:00,5.522,9.669,9.669,9.669,9.669
2023-09-01 00:00:00,5.589,9.508,9.508,9.508,9.508
2023-09-05 00:00:00,5.664,9.581,9.581,9.581,9.581
2023-09-06 00:00:00,5.74,9.572,9.572,9.572,9.572
2023-09-07 00:00:00,5.713,9.642,9.642,9.642,9.642
2023-09-08 00:00:00,5.725,9.528,9.528,9.528,9.528
2023-09-11 00:00:00,5.749,9.649,9.649,9.649,9.649
2023-09-12 00:00:00,5.669,9.559,9.559,9.559,9.559
2023-09-13 00:00:00,5.701,9.413,9.413,9.413,9.413
2023-09-14 00:00:00,5.737,9.321,9.321,9.321,9.321
2023-09-15 00:00:00,5.793,9.288,9.288,9.288,9.288
2023-09-18 00:00:00,5.763,9.306,9.306,9.306,9.306
2023-09-19 00:00:00,5.819,9.462,9.462,9.462,9.462
2023-09-20 00:00:00,5.862,9.451,9.451,9.451,9.451
2023-09-21 00:00:00,5.908,9.523,9.523,9.523,9.523
2023-09-22 00:00:00,5.846,9.653,9.653,9.653,9.653
2023-09-25 00:00:00,5.763,9.806,9.806,9.806,9.806
2023-09-26 00:00:00,5.79,9.963,9.963,9.963,9.963
2023-09-27 00:00:00,5.854,9.741,9.741,9.741,9.741
