,98385XAM8 Corp,341081EY9 Corp,70213HAA6 Corp,002819AC4 Corp,742718DF3 Corp
2023-09-28 00:00:00,5.828,9.786,9.786,9.786,9.786
2023-09-29 00:00:00,5.818,9.85,9.85,9.85,9.85
2023-10-02 00:00:00,5.92,10.167,10.167,10.167,10.167
2023-10-03 00:00:00,6.04,10.36,10.36,10.36,10.36
2023-10-04 00:00:00,5.974,10.471,10.471,10.471,10.471
2023-10-05 00:00:00,5.952,10.669,10.669,10.669,10.669
2023-10-06 00:00:00,6.026,10.572,10.572,10.572,10.572
2023-10-10 00:00:00,5.882,10.352,10.352,10.352,10.352
2023-10-11 00:00:00,5.767,10.215,10.215,10.215,10.215
2023-10-12 00:00:00,5.906,10.304,10.304,10.304,10.304
2023-10-13 00:00:00,5.828,10.207,10.207,10.207,10.207
2023-10-16 00:00:00,5.95,10.273,10.273,10.273,10.273
2023-10-17 00:00:00,6.091,10.355,10.355,10.355,10.355
2023-10-18 00:00:00,6.174,10.477,10.477,10.477,10.477
2023-10-19 00:00:00,6.186,10.821,10.821,10.821,10.821
2023-10-20 00:00:00,6.203,10.95,10.95,10.95,10.95
2023-10-23 00:00:00,6.107,10.743,10.743,10.743,10.743
2023-10-24 00:00:00,6.066,10.629,10.629,10.629,10.629
2023-10-25 00:00:00,6.193,10.677,10.677,10.677,10.677
2023-10-26 00:00:00,6.089,10.796,10.796,10.796,10.796
2023-10-27 00:00:00,6.062,10.813,10.813,10.813,10.813
2023-10-30 00:00:00,6.108,10.78,10.78,10.78,10.78
2023-10-31 00:00:00,6.148,10.739,10.739,10.739,10.739
2023-11-01 00:00:00,5.952,10.67,10.67,10.67,10.67
2023-11-02 00:00:00,5.877,10.429,10.429,10.429,10.429
2023-11-03 00:00:00,5.807,10.019,10.019,10.019,10.019
2023-11-06 00:00:00,5.854,10.257,10.257,10.257,10.257
2023-11-07 00:00:00,5.779,10.377,10.377,10.377,10.377
2023-11-08 00:00:00,5.687,10.528,10.528,10.528,10.528
2023-11-09 00:00:00,5.857,10.405,10.405,10.405,10.405
2023-11-10 00:00:00,5.838,10.47,10.47,10.47,10.47
2023-11-13 00:00:00,5.836,10.524,10.524,10.524,10.524
2023-11-14 00:00:00,5.642,10.3,10.3,10.3,10.3
2023-11-15 00:00:00,5.729,10.166,10.166,10.166,10.166
2023-11-16 00:00:00,5.638,10.49,10.49,10.49,10.49
2023-11-17 00:00:00,5.631,10.054,10.054,10.054,10.054
2023-11-20 00:00:00,5.61,10.342,10.342,10.342,10.342
2023-11-21 00:00:00,5.586,10.262,10.262,10.262,10.262
2023-11-22 00:00:00,5.596,10.359,10.359,10.359,10.359
2023-11-24 00:00:00,5.657,10.358,10.358,10.358,10.358
2023-11-27 00:00:00,5.582,10.351,10.351,10.351,10.351
2023-11-28 00:00:00,5.558,10.187,10.187,10.187,10.187
2023-11-29 00:00:00,5.493,10.098,10.098,10.098,10.098
2023-11-30 00:00:00,5.474,10.045,10.045,10.045,10.045
2023-12-01 00:00:00,5.36,9.898,9.898,9.898,9.898
2023-12-04 00:00:00,5.399,9.781,9.781,9.781,9.781
2023-12-05 00:00:00,5.311,9.795,9.795,9.795,9.795
2023-12-06 00:00:00,5.232,10.128,10.128,10.128,10.128
2023-12-07 00:00:00,5.273,10.221,10.221,10.221,10.221
2023-12-08 00:00:00,5.346,10.274,10.274,10.274,10.274
2023-12-11 00:00:00,5.422,10.291,10.291,10.291,10.291
2023-12-12 00:00:00,5.392,10.449,10.449,10.449,10.449
2023-12-13 00:00:00,5.219,10.22,10.22,10.22,10.22
2023-12-14 00:00:00,5.041,9.665,9.665,9.665,9.665
2023-12-15 00:00:00,5.013,9.695,9.695,9.695,9.695
2023-12-18 00:00:00,5.043,9.583,9.583,9.583,9.583
2023-12-19 00:00:00,5.024,9.376,9.376,9.376,9.376
2023-12-20 00:00:00,4.978,9.407,9.407,9.407,9.407
2023-12-21 00:00:00,5.005,9.426,9.426,9.426,9.426
2023-12-22 00:00:00,5.024,9.422,9.422,9.422,9.422
2023-12-26 00:00:00,5.029,9.378,9.378,9.378,9.378
2023-12-27 00:00:00,4.936,9.112,9.112,9.112,9.112
2023-12-28 00:00:00,4.965,9.153,9.153,9.153,9.153
2023-12-29 00:00:00,4.987,9.329,9.329,9.329,9.329
2024-01-02 00:00:00,5.064,9.472,9.472,9.472,9.472
2024-01-03 00:00:00,4.993,9.5,9.5,9.5,9.5
2024-01-04 00:00:00,5.079,9.456,9.456,9.456,9.456
2024-01-05 00:00:00,5.12,9.383,9.383,9.383,9.383
2024-01-08 00:00:00,5.122,9.442,9.442,9.442,9.442
2024-01-09 00:00:00,5.057,9.37,9.37,9.37,9.37
2024-01-10 00:00:00,5.101,9.464,9.464,9.464,9.464
2024-01-11 00:00:00,4.972,9.405,9.405,9.405,9.405
2024-01-12 00:00:00,4.947,9.428,9.428,9.428,9.428
2024-01-16 00:00:00,5.069,9.491,9.491,9.491,9.491
2024-01-17 00:00:00,5.08,9.492,9.492,9.492,9.492
2024-01-18 00:00:00,5.136,9.654,9.654,9.654,9.654
2024-01-19 00:00:00,5.114,9.731,9.731,9.731,9.731
2024-01-22 00:00:00,5.147,9.591,9.591,9.591,9.591
2024-01-23 00:00:00,5.189,9.552,9.552,9.552,9.552
2024-01-24 00:00:00,5.244,9.565,9.565,9.565,9.565
2024-01-25 00:00:00,5.156,9.442,9.442,9.442,9.442
2024-01-26 00:00:00,5.165,9.313,9.313,9.313,9.313
2024-01-29 00:00:00,5.11,9.152,9.152,9.152,9.152
2024-01-30 00:00:00,5.052,9.165,9.165,9.165,9.165
2024-01-31 00:00:00,4.973,9.231,9.231,9.231,9.231
2024-02-01 00:00:00,4.93,9.195,9.195,9.195,9.195
2024-02-02 00:00:00,5.051,9.383,9.383,9.383,9.383
2024-02-05 00:00:00,5.167,9.547,9.547,9.547,9.547
2024-02-06 00:00:00,5.123,9.475,9.475,9.475,9.475
2024-02-07 00:00:00,5.162,9.474,9.474,9.474,9.474
2024-02-08 00:00:00,5.21,9.502,9.502,9.502,9.502
2024-02-09 00:00:00,5.215,9.447,9.447,9.447,9.447
2024-02-12 00:00:00,5.217,9.493,9.493,9.493,9.493
2024-02-13 00:00:00,5.288,9.613,9.613,9.613,9.613
2024-02-14 00:00:00,5.24,9.611,9.611,9.611,9.611
2024-02-15 00:00:00,5.216,9.581,9.581,9.581,9.581
2024-02-16 00:00:00,5.3,9.697,9.697,9.697,9.697
2024-02-20 00:00:00,5.307,9.829,9.829,9.829,9.829
2024-02-21 00:00:00,5.349,9.801,9.801,9.801,9.801
2024-02-22 00:00:00,5.344,9.775,9.775,9.775,9.775
2024-02-23 00:00:00,5.262,9.72,9.72,9.72,9.72
2024-02-26 00:00:00,5.288,9.743,9.743,9.743,9.743
2024-02-27 00:00:00,5.363,9.698,9.698,9.698,9.698
2024-02-28 00:00:00,5.342,9.7,9.7,9.7,9.7
2024-02-29 00:00:00,5.401,9.663,9.663,9.663,9.663
2024-03-01 00:00:00,5.432,9.615,9.615,9.615,9.615
2024-03-04 00:00:00,5.446,9.395,9.395,9.395,9.395
2024-03-05 00:00:00,5.34,9.404,9.404,9.404,9.404
2024-03-06 00:00:00,5.249,9.269,9.269,9.269,9.269
2024-03-07 00:00:00,5.243,9.205,9.205,9.205,9.205
2024-03-08 00:00:00,5.234,9.495,9.495,9.495,9.495
2024-03-11 00:00:00,5.252,9.41,9.41,9.41,9.41
2024-03-12 00:00:00,5.294,9.133,9.133,9.133,9.133
2024-03-13 00:00:00,5.321,9.064,9.064,9.064,9.064
2024-03-14 00:00:00,5.421,9.081,9.081,9.081,9.081
2024-03-15 00:00:00,5.43,9.08,9.08,9.08,9.08
2024-03-18 00:00:00,5.334,9.107,9.107,9.107,9.107
2024-03-19 00:00:00,5.312,8.985,8.985,8.985,8.985
2024-03-20 00:00:00,5.316,9.01,9.01,9.01,9.01
2024-03-21 00:00:00,5.313,8.95,8.95,8.95,8.95
2024-03-22 00:00:00,5.248,8.969,8.969,8.969,8.969
2024-03-25 00:00:00,5.3,8.898,8.898,8.898,8.898
2024-03-26 00:00:00,5.263,8.894,8.894,8.894,8.894
2024-03-27 00:00:00,5.215,8.845,8.845,8.845,8.845
2024-03-28 00:00:00,5.22,8.863,8.863,8.863,8.863
2024-04-01 00:00:00,5.369,8.856,8.856,8.856,8.856
2024-04-02 00:00:00,5.406,8.841,8.841,8.841,8.841
2024-04-03 00:00:00,5.312,8.769,8.769,8.769,8.769
2024-04-04 00:00:00,5.261,8.68,8.68,8.68,8.68
2024-04-05 00:00:00,5.337,8.732,8.732,8.732,8.732
2024-04-08 00:00:00,5.348,8.708,8.708,8.708,8.708
2024-04-09 00:00:00,5.293,8.751,8.751,8.751,8.751
2024-04-10 00:00:00,5.475,8.776,8.776,8.776,8.776
2024-04-11 00:00:00,5.521,8.809,8.809,8.809,8.809
2024-04-12 00:00:00,5.344,8.986,8.986,8.986,8.986
2024-04-15 00:00:00,5.429,9.122,9.122,9.122,9.122
2024-04-16 00:00:00,5.495,9.224,9.224,9.224,9.224
2024-04-17 00:00:00,5.696,9.104,9.104,9.104,9.104
2024-04-18 00:00:00,5.626,9.387,9.387,9.387,9.387
2024-04-19 00:00:00,5.659,9.462,9.462,9.462,9.462
2024-04-22 00:00:00,5.642,9.249,9.249,9.249,9.249
2024-04-23 00:00:00,5.469,9.265,9.265,9.265,9.265
2024-04-24 00:00:00,5.511,9.19,9.19,9.19,9.19
2024-04-25 00:00:00,5.579,9.238,9.238,9.238,9.238
2024-04-26 00:00:00,5.638,9.12,9.12,9.12,9.12
2024-04-29 00:00:00,5.59,9.106,9.106,9.106,9.106
2024-04-30 00:00:00,5.651,9.296,9.296,9.296,9.296
2024-05-01 00:00:00,5.571,9.28,9.28,9.28,9.28
2024-05-02 00:00:00,5.491,9.124,9.124,9.124,9.124
2024-05-03 00:00:00,5.46,9.02,9.02,9.02,9.02
2024-05-06 00:00:00,5.424,8.936,8.936,8.936,8.936
2024-05-07 00:00:00,5.4,8.87,8.87,8.87,8.87
2024-05-08 00:00:00,5.437,8.943,8.943,8.943,8.943
2024-05-09 00:00:00,5.403,8.983,8.983,8.983,8.983
2024-05-10 00:00:00,5.444,8.946,8.946,8.946,8.946
2024-05-13 00:00:00,5.394,8.905,8.905,8.905,8.905
2024-05-14 00:00:00,5.331,8.962,8.962,8.962,8.962
2024-05-15 00:00:00,5.285,8.941,8.941,8.941,8.941
2024-05-16 00:00:00,5.375,8.88,8.88,8.88,8.88
2024-05-17 00:00:00,5.413,8.841,8.841,8.841,8.841
2024-05-20 00:00:00,5.418,8.875,8.875,8.875,8.875
2024-05-21 00:00:00,5.372,8.9,8.9,8.9,8.9
2024-05-22 00:00:00,5.381,8.944,8.944,8.944,8.944
2024-05-23 00:00:00,5.439,8.947,8.947,8.947,8.947
2024-05-24 00:00:00,5.404,9.027,9.027,9.027,9.027
2024-05-28 00:00:00,5.491,8.966,8.966,8.966,8.966
2024-05-29 00:00:00,5.552,9.067,9.067,9.067,9.067
2024-05-30 00:00:00,5.486,8.993,8.993,8.993,8.993
2024-05-31 00:00:00,5.449,8.969,8.969,8.969,8.969
2024-06-03 00:00:00,5.399,8.961,8.961,8.961,8.961
2024-06-04 00:00:00,5.353,9.124,9.124,9.124,9.124
2024-06-05 00:00:00,5.294,9.067,9.067,9.067,9.067
2024-06-06 00:00:00,5.303,9.101,9.101,9.101,9.101
2024-06-07 00:00:00,5.439,9.173,9.173,9.173,9.173
2024-06-10 00:00:00,5.478,9.171,9.171,9.171,9.171
2024-06-11 00:00:00,5.425,9.067,9.067,9.067,9.067
2024-06-12 00:00:00,5.349,8.966,8.966,8.966,8.966
2024-06-13 00:00:00,5.269,9.062,9.062,9.062,9.062
2024-06-14 00:00:00,5.245,9.138,9.138,9.138,9.138
2024-06-17 00:00:00,5.276,9.185,9.185,9.185,9.185
2024-06-18 00:00:00,5.267,9.103,9.103,9.103,9.103
2024-06-20 00:00:00,5.306,9.058,9.058,9.058,9.058
2024-06-21 00:00:00,5.352,9.084,9.084,9.084,9.084
2024-06-24 00:00:00,5.246,9.051,9.051,9.051,9.051
2024-06-25 00:00:00,5.237,9.108,9.108,9.108,9.108
2024-06-26 00:00:00,5.371,9.15,9.15,9.15,9.15
2024-06-27 00:00:00,5.322,9.165,9.165,9.165,9.165
2024-06-28 00:00:00,5.456,8.985,8.985,8.985,8.985
2024-07-01 00:00:00,5.523,9.023,9.023,9.023,9.023
2024-07-02 00:00:00,5.511,9.018,9.018,9.018,9.018
2024-07-03 00:00:00,5.435,9.028,9.028,9.028,9.028
2024-07-05 00:00:00,5.36,8.927,8.927,8.927,8.927
2024-07-08 00:00:00,5.343,8.968,8.968,8.968,8.968
2024-07-09 00:00:00,5.353,8.958,8.958,8.958,8.958
2024-07-10 00:00:00,5.339,8.912,8.912,8.912,8.912
2024-07-11 00:00:00,5.273,8.799,8.799,8.799,8.799
2024-07-12 00:00:00,5.242,8.814,8.814,8.814,8.814
2024-07-15 00:00:00,5.301,8.748,8.748,8.748,8.748
2024-07-16 00:00:00,5.203,8.685,8.685,8.685,8.685
2024-07-17 00:00:00,5.215,8.673,8.673,8.673,8.673
2024-07-18 00:00:00,5.257,8.705,8.705,8.705,8.705
2024-07-19 00:00:00,5.326,8.839,8.839,8.839,8.839
2024-07-22 00:00:00,5.292,8.721,8.721,8.721,8.721
2024-07-23 00:00:00,5.293,8.788,8.788,8.788,8.788
2024-07-24 00:00:00,5.289,8.908,8.908,8.908,8.908
2024-07-25 00:00:00,5.277,8.905,8.905,8.905,8.905
2024-07-26 00:00:00,5.241,8.687,8.687,8.687,8.687
2024-07-29 00:00:00,5.223,8.706,8.706,8.706,8.706
2024-07-30 00:00:00,5.174,8.838,8.838,8.838,8.838
2024-07-31 00:00:00,5.077,8.617,8.617,8.617,8.617
2024-08-01 00:00:00,5.009,8.677,8.677,8.677,8.677
2024-08-02 00:00:00,4.85,8.813,8.813,8.813,8.813
2024-08-05 00:00:00,4.849,8.838,8.838,8.838,8.838
2024-08-06 00:00:00,4.92,8.695,8.695,8.695,8.695
2024-08-07 00:00:00,4.977,8.627,8.627,8.627,8.627
2024-08-08 00:00:00,5.015,8.752,8.752,8.752,8.752
2024-08-09 00:00:00,4.98,8.837,8.837,8.837,8.837
2024-08-12 00:00:00,4.954,8.71,8.71,8.71,8.71
2024-08-13 00:00:00,4.89,8.707,8.707,8.707,8.707
2024-08-14 00:00:00,4.868,8.692,8.692,8.692,8.692
2024-08-15 00:00:00,4.944,8.69,8.69,8.69,8.69
2024-08-16 00:00:00,4.867,8.667,8.667,8.667,8.667
2024-08-19 00:00:00,4.856,8.609,8.609,8.609,8.609
2024-08-20 00:00:00,4.817,8.649,8.649,8.649,8.649
2024-08-21 00:00:00,4.844,8.643,8.643,8.643,8.643
2024-08-22 00:00:00,4.88,8.64,8.64,8.64,8.64
2024-08-23 00:00:00,4.834,8.611,8.611,8.611,8.611
2024-08-26 00:00:00,4.839,8.564,8.564,8.564,8.564
2024-08-27 00:00:00,4.849,8.631,8.631,8.631,8.631
2024-08-28 00:00:00,4.829,8.725,8.725,8.725,8.725
2024-08-29 00:00:00,4.84,8.753,8.753,8.753,8.753
2024-08-30 00:00:00,4.924,8.723,8.723,8.723,8.723
2024-09-03 00:00:00,4.894,8.907,8.907,8.907,8.907
2024-09-04 00:00:00,4.799,8.926,8.926,8.926,8.926
2024-09-05 00:00:00,4.771,8.922,8.922,8.922,8.922
2024-09-06 00:00:00,4.735,8.982,8.982,8.982,8.982
2024-09-09 00:00:00,4.689,9.145,9.145,9.145,9.145
2024-09-10 00:00:00,4.693,9.38,9.38,9.38,9.38
2024-09-11 00:00:00,4.706,9.238,9.238,9.238,9.238
2024-09-12 00:00:00,4.754,9.018,9.018,9.018,9.018
2024-09-13 00:00:00,4.702,8.936,8.936,8.936,8.936
2024-09-16 00:00:00,4.624,8.995,8.995,8.995,8.995
2024-09-17 00:00:00,4.662,8.922,8.922,8.922,8.922
2024-09-18 00:00:00,4.721,8.929,8.929,8.929,8.929
2024-09-19 00:00:00,4.722,8.847,8.847,8.847,8.847
2024-09-20 00:00:00,4.758,8.844,8.844,8.844,8.844
2024-09-23 00:00:00,4.76,8.91,8.91,8.91,8.91
2024-09-24 00:00:00,4.735,8.779,8.779,8.779,8.779
2024-09-25 00:00:00,4.761,8.863,8.863,8.863,8.863
2024-09-26 00:00:00,4.828,9.079,9.079,9.079,9.079
2024-09-27 00:00:00,4.797,9.056,9.056,9.056,9.056
2024-09-30 00:00:00,4.807,9.126,9.126,9.126,9.126
2024-10-01 00:00:00,4.764,9.164,9.164,9.164,9.164
2024-10-02 00:00:00,4.814,9.176,9.176,9.176,9.176
2024-10-03 00:00:00,4.872,9.09,9.09,9.09,9.09
2024-10-04 00:00:00,4.938,9.137,9.137,9.137,9.137
2024-10-07 00:00:00,5.003,9.167,9.167,9.167,9.167
2024-10-08 00:00:00,4.98,9.305,9.305,9.305,9.305
2024-10-09 00:00:00,5.04,9.424,9.424,9.424,9.424
2024-10-10 00:00:00,5.031,9.459,9.459,9.459,9.459
2024-10-11 00:00:00,5.049,9.414,9.414,9.414,9.414
2024-10-15 00:00:00,4.979,9.595,9.595,9.595,9.595
2024-10-16 00:00:00,4.967,9.467,9.467,9.467,9.467
2024-10-17 00:00:00,5.019,9.397,9.397,9.397,9.397
2024-10-18 00:00:00,5.016,9.399,9.399,9.399,9.399
2024-10-21 00:00:00,5.127,9.442,9.442,9.442,9.442
2024-10-22 00:00:00,5.132,9.418,9.418,9.418,9.418
2024-10-23 00:00:00,5.16,9.582,9.582,9.582,9.582
2024-10-24 00:00:00,5.122,9.202,9.202,9.202,9.202
2024-10-25 00:00:00,5.147,9.088,9.088,9.088,9.088
2024-10-28 00:00:00,5.187,9.244,9.244,9.244,9.244
2024-10-29 00:00:00,5.159,9.284,9.284,9.284,9.284
2024-10-30 00:00:00,5.197,9.152,9.152,9.152,9.152
2024-10-31 00:00:00,5.204,9.032,9.032,9.032,9.032
2024-11-01 00:00:00,5.295,9.077,9.077,9.077,9.077
2024-11-04 00:00:00,5.191,8.912,8.912,8.912,8.912
2024-11-05 00:00:00,5.25,8.876,8.876,8.876,8.876
2024-11-06 00:00:00,5.384,8.841,8.841,8.841,8.841
2024-11-07 00:00:00,5.308,8.913,8.913,8.913,8.913
2024-11-08 00:00:00,5.259,8.725,8.725,8.725,8.725
2024-11-12 00:00:00,5.353,8.941,8.941,8.941,8.941
2024-11-13 00:00:00,5.405,8.854,8.854,8.854,8.854
2024-11-14 00:00:00,5.409,8.911,8.911,8.911,8.911
2024-11-15 00:00:00,5.364,8.948,8.948,8.948,8.948
2024-11-18 00:00:00,5.384,9.027,9.027,9.027,9.027
2024-11-19 00:00:00,5.371,8.955,8.955,8.955,8.955
2024-11-20 00:00:00,5.38,8.985,8.985,8.985,8.985
2024-11-21 00:00:00,5.367,8.895,8.895,8.895,8.895
2024-11-22 00:00:00,5.347,8.909,8.909,8.909,8.909
2024-11-25 00:00:00,5.226,8.882,8.882,8.882,8.882
2024-11-26 00:00:00,5.331,8.927,8.927,8.927,8.927
2024-11-27 00:00:00,5.208,8.926,8.926,8.926,8.926
2024-11-29 00:00:00,5.124,8.907,8.907,8.907,8.907
2024-12-02 00:00:00,5.143,8.894,8.894,8.894,8.894
2024-12-03 00:00:00,5.181,8.937,8.937,8.937,8.937
2024-12-04 00:00:00,5.137,9.002,9.002,9.002,9.002
2024-12-05 00:00:00,5.131,8.981,8.981,8.981,8.981
2024-12-06 00:00:00,5.105,9.062,9.062,9.062,9.062
2024-12-09 00:00:00,5.11,9.081,9.081,9.081,9.081
2024-12-10 00:00:00,5.129,9.107,9.107,9.107,9.107
2024-12-11 00:00:00,5.198,9.062,9.062,9.062,9.062
2024-12-12 00:00:00,5.265,9.023,9.023,9.023,9.023
2024-12-13 00:00:00,5.326,9.178,9.178,9.178,9.178
2024-12-16 00:00:00,5.277,9.242,9.242,9.242,9.242
2024-12-17 00:00:00,5.284,9.358,9.358,9.358,9.358
2024-12-18 00:00:00,5.435,9.314,9.314,9.314,9.314
2024-12-19 00:00:00,5.485,9.382,9.382,9.382,9.382
2024-12-20 00:00:00,5.452,9.404,9.404,9.404,9.404
2024-12-23 00:00:00,5.521,9.412,9.412,9.412,9.412
2024-12-24 00:00:00,5.516,9.411,9.411,9.411,9.411
2024-12-26 00:00:00,5.468,9.341,9.341,9.341,9.341
2024-12-27 00:00:00,5.514,9.415,9.415,9.415,9.415
2024-12-30 00:00:00,5.424,9.349,9.349,9.349,9.349
2024-12-31 00:00:00,5.465,9.211,9.211,9.211,9.211
2025-01-02 00:00:00,5.489,9.145,9.145,9.145,9.145
2025-01-03 00:00:00,5.563,9.154,9.154,9.154,9.154
2025-01-06 00:00:00,5.54,9.076,9.076,9.076,9.076
2025-01-07 00:00:00,5.603,9.169,9.169,9.169,9.169
2025-01-08 00:00:00,5.607,9.201,9.201,9.201,9.201
2025-01-09 00:00:00,5.602,9.211,9.211,9.211,9.211
2025-01-10 00:00:00,5.681,9.19,9.19,9.19,9.19
2025-01-13 00:00:00,5.689,9.23,9.23,9.23,9.23
2025-01-14 00:00:00,5.722,9.197,9.197,9.197,9.197
2025-01-15 00:00:00,5.587,9.006,9.006,9.006,9.006
2025-01-16 00:00:00,5.558,9.006,9.006,9.006,9.006
2025-01-17 00:00:00,5.568,9.02,9.02,9.02,9.02
2025-01-21 00:00:00,5.46,9.093,9.093,9.093,9.093
2025-01-22 00:00:00,5.488,9.105,9.105,9.105,9.105
2025-01-23 00:00:00,5.577,9.102,9.102,9.102,9.102
2025-01-24 00:00:00,5.515,9.089,9.089,9.089,9.089
2025-01-27 00:00:00,5.447,9.123,9.123,9.123,9.123
2025-01-28 00:00:00,5.439,9.099,9.099,9.099,9.099
2025-01-29 00:00:00,5.448,9.14,9.14,9.14,9.14
2025-01-30 00:00:00,5.443,9.135,9.135,9.135,9.135
2025-01-31 00:00:00,5.454,9.152,9.152,9.152,9.152
2025-02-03 00:00:00,5.48,9.29,9.29,9.29,9.29
2025-02-04 00:00:00,5.442,9.217,9.217,9.217,9.217
2025-02-05 00:00:00,5.341,9.12,9.12,9.12,9.12
2025-02-06 00:00:00,5.326,9.108,9.108,9.108,9.108
2025-02-07 00:00:00,5.4,9.121,9.121,9.121,9.121
2025-02-10 00:00:00,5.408,9.165,9.165,9.165,9.165
2025-02-11 00:00:00,5.448,9.236,9.236,9.236,9.236
2025-02-12 00:00:00,5.539,9.274,9.274,9.274,9.274
2025-02-13 00:00:00,5.464,9.251,9.251,9.251,9.251
2025-02-14 00:00:00,5.398,9.335,9.335,9.335,9.335
2025-02-18 00:00:00,5.454,9.282,9.282,9.282,9.282
2025-02-19 00:00:00,5.448,9.283,9.283,9.283,9.283
2025-02-20 00:00:00,5.423,9.25,9.25,9.25,9.25
2025-02-21 00:00:00,5.374,9.295,9.295,9.295,9.295
2025-02-24 00:00:00,5.301,9.418,9.418,9.418,9.418
2025-02-25 00:00:00,5.244,9.437,9.437,9.437,9.437
2025-02-26 00:00:00,5.204,9.502,9.502,9.502,9.502
2025-02-27 00:00:00,5.206,9.62,9.62,9.62,9.62
2025-02-28 00:00:00,5.197,9.741,9.741,9.741,9.741
2025-03-03 00:00:00,5.181,9.91,9.91,9.91,9.91
2025-03-04 00:00:00,5.248,10.149,10.149,10.149,10.149
2025-03-05 00:00:00,5.259,10.213,10.213,10.213,10.213
2025-03-06 00:00:00,5.318,10.321,10.321,10.321,10.321
2025-03-07 00:00:00,5.361,10.186,10.186,10.186,10.186
2025-03-10 00:00:00,5.262,10.251,10.251,10.251,10.251
2025-03-11 00:00:00,5.298,10.258,10.258,10.258,10.258
2025-03-12 00:00:00,5.329,10.189,10.189,10.189,10.189
2025-03-13 00:00:00,5.262,10.453,10.453,10.453,10.453
2025-03-14 00:00:00,5.3,10.266,10.266,10.266,10.266
2025-03-17 00:00:00,5.328,10.171,10.171,10.171,10.171
2025-03-18 00:00:00,5.283,10.091,10.091,10.091,10.091
2025-03-19 00:00:00,5.225,9.962,9.962,9.962,9.962
2025-03-20 00:00:00,5.213,9.915,9.915,9.915,9.915
2025-03-21 00:00:00,5.233,9.904,9.904,9.904,9.904
2025-03-24 00:00:00,5.348,9.83,9.83,9.83,9.83
2025-03-25 00:00:00,5.331,9.888,9.888,9.888,9.888
2025-03-26 00:00:00,5.354,9.962,9.962,9.962,9.962
2025-03-27 00:00:00,5.363,9.947,9.947,9.947,9.947
2025-03-28 00:00:00,5.257,9.996,9.996,9.996,9.996
2025-03-31 00:00:00,5.181,10.089,10.089,10.089,10.089
2025-04-01 00:00:00,5.195,10.047,10.047,10.047,10.047
2025-04-02 00:00:00,5.125,10.1,10.1,10.1,10.1
2025-04-03 00:00:00,5.114,11.233,11.233,11.233,11.233
2025-04-04 00:00:00,5.188,12.589,12.589,12.589,12.589
2025-04-07 00:00:00,5.387,13.252,13.252,13.252,13.252
2025-04-08 00:00:00,5.46,13.121,13.121,13.121,13.121
2025-04-09 00:00:00,5.551,12.742,12.742,12.742,12.742
2025-04-10 00:00:00,5.522,12.634,12.634,12.634,12.634
2025-04-11 00:00:00,5.538,12.99,12.99,12.99,12.99
2025-04-14 00:00:00,5.434,12.753,12.753,12.753,12.753
2025-04-15 00:00:00,5.417,12.746,12.746,12.746,12.746
2025-04-16 00:00:00,5.352,12.686,12.686,12.686,12.686
2025-04-17 00:00:00,5.397,12.61,12.61,12.61,12.61
2025-04-21 00:00:00,5.504,12.87,12.87,12.87,12.87
2025-04-22 00:00:00,5.493,12.87,12.87,12.87,12.87
2025-04-23 00:00:00,5.427,12.562,12.562,12.562,12.562
2025-04-24 00:00:00,5.35,12.627,12.627,12.627,12.627
2025-04-25 00:00:00,5.301,12.481,12.481,12.481,12.481
2025-04-28 00:00:00,5.247,12.414,12.414,12.414,12.414
2025-04-29 00:00:00,5.282,12.542,12.542,12.542,12.542
